OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
OTU97_6793;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_3874;size=14	Fungi	Fungi	Fungi	Fungi																								
OTU97_2397;size=43	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
OTU97_374;size=834	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Saccharomycetes	Saccharomycetes		Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales	Incertae_sedis			Incertae_sedis	Candida			Candida				
OTU97_4321;size=12	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota	Rozellomycota	Rozellomycota	Incertae_sedis			Incertae_sedis	Gs11			Gs11												
OTU97_906;size=1272	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales		Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeriaceae		Chaetosphaeriaceae		Chaetosphaeria		Chaetosphaeria				
OTU97_3159;size=43	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
OTU97_5408;size=8	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU97_3045;size=79	Fungi	Fungi	Fungi	Fungi																								
OTU97_809;size=413	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_6863;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Xylariaceae	Xylariaceae		Xylariaceae								
OTU97_6315;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Clavicipitaceae		Clavicipitaceae		Collarina		Collarina		Collarina aurantiaca 		Collarina aurantiaca 
OTU97_3826;size=25	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_7214;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_651;size=356	Fungi	Fungi	Fungi	Fungi																								
OTU97_6181;size=4	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1304;size=241	Fungi	Fungi	Fungi	Fungi																								
OTU97_1323;size=527	Fungi	Fungi	Fungi	Fungi																								
OTU97_2847;size=64	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Diaporthales		Diaporthales		Diaporthaceae		Diaporthaceae		Diaporthe		Diaporthe				
OTU97_2193;size=157	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
OTU97_2711;size=259	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Xylariaceae	Xylariaceae		Xylariaceae		Kretzschmaria		Kretzschmaria		Kretzschmaria clavus 		Kretzschmaria clavus 
OTU97_3275;size=22	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae	Alternaria	Alternaria		Alternaria				
OTU97_3943;size=13	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_2487;size=94	Fungi	Fungi	Fungi	Fungi																								
OTU97_4452;size=10	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Bionectriaceae		Bionectriaceae		Geosmithia		Geosmithia		Geosmithia sp 		Geosmithia sp 
OTU97_4230;size=18	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
OTU97_6380;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_5708;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_855;size=236	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_4200;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_3955;size=32	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1362;size=326	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Nectriaceae		Nectriaceae		Thelonectria		Thelonectria		Thelonectria lucida 		Thelonectria lucida 
OTU97_6819;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_516;size=3792	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
OTU97_2388;size=76	Fungi	Fungi	Fungi	Fungi																								
OTU97_6957;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_7135;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU97_7089;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_3590;size=30	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
OTU97_3950;size=17	Fungi	Fungi	Fungi	Fungi		Glomeromycota	Glomeromycota	Glomeromycota		Paraglomeromycetes		Paraglomeromycetes		Gs24		Gs24												
OTU97_4807;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_5791;size=5	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales		Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidiaceae		Cystofilobasidiaceae	Guehomyces	Guehomyces		Guehomyces	Guehomyces pullulans 	Guehomyces pullulans 		Guehomyces pullulans 
OTU97_4288;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_4112;size=36	Fungi	Fungi	Fungi	Fungi																								
OTU97_7104;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
OTU97_6962;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_1509;size=248	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Corticiales	Corticiales		Corticiales	Corticiaceae	Corticiaceae		Corticiaceae	Corticium	Corticium		Corticium		Corticium sp 		Corticium sp 
OTU97_5034;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_3285;size=22	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_2831;size=86	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_6627;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_3444;size=35	Fungi	Fungi	Fungi	Fungi																								
OTU97_436;size=1581	Fungi	Fungi	Fungi	Fungi																								
OTU97_5570;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_6891;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1390;size=299	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes			Dothideomycetes	Pleosporales			Pleosporales												
OTU97_7009;size=2	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_3136;size=47	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2956;size=43	Fungi	Fungi	Fungi	Fungi																								
OTU97_4636;size=9	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1467;size=817	Fungi	Fungi	Fungi	Fungi																								
OTU97_1193;size=175	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus				
OTU97_1190;size=163	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
OTU97_7012;size=2	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Diversisporales	Diversisporales	Diversisporales	Diversisporales	Acaulosporaceae	Acaulosporaceae	Acaulosporaceae	Acaulosporaceae	Acaulospora	Acaulospora	Acaulospora	Acaulospora		Acaulospora lacunosa 		Acaulospora lacunosa 
OTU97_4628;size=9	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales												
OTU97_1925;size=66	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
OTU97_6942;size=2	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2253;size=50	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
OTU97_1253;size=186	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Nectriaceae	Nectriaceae		Nectriaceae	Gliocephalotrichum	Gliocephalotrichum		Gliocephalotrichum				
OTU97_1446;size=335	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus				
OTU97_2307;size=58	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_1024;size=174	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes																
OTU97_3219;size=23	Fungi	Fungi	Fungi	Fungi																								
OTU97_5470;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Pezizomycetes	Pezizomycetes		Pezizomycetes																
OTU97_673;size=1874	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymosphaeriaceae	Didymosphaeriaceae		Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria		Paraphaeosphaeria	Paraphaeosphaeria sp 	Paraphaeosphaeria sp 		Paraphaeosphaeria sp 
OTU97_255;size=1126	Fungi	Fungi	Fungi	Fungi																								
OTU97_677;size=362	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Bionectriaceae		Bionectriaceae								
OTU97_4414;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_1039;size=1725	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Glomerellales		Glomerellales		Plectosphaerellaceae		Plectosphaerellaceae								
OTU97_5637;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_1885;size=79	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3;size=242864	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Incertae_sedis			Incertae_sedis	Acremonium			Acremonium				
OTU97_4618;size=17	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1052;size=2073	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Sordariomycetes			Sordariomycetes																
OTU97_6061;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_6095;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_6677;size=3		Fungi	Fungi	Fungi																								
OTU97_6419;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales												
OTU97_115;size=2891	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes																
OTU97_3553;size=77	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
OTU97_4967;size=7	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2667;size=54	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Eurotiales		Eurotiales												
OTU97_2616;size=37	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_6329;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Glomerellales	Glomerellales		Glomerellales	Glomerellaceae	Glomerellaceae		Glomerellaceae								
OTU97_2853;size=47	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales		Xenasmataceae		Xenasmataceae		Phlebiella		Phlebiella		Phlebiella sp 		Phlebiella sp 
OTU97_322;size=831	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Agaricales		Agaricales		Clavariaceae		Clavariaceae								
OTU97_466;size=1072	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_3332;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_98;size=26671	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
OTU97_3186;size=42	Fungi	Fungi	Fungi	Fungi																								
OTU97_3725;size=15	Fungi	Fungi	Fungi	Fungi																								
OTU97_1010;size=203	Fungi	Fungi	Fungi	Fungi																								
OTU97_6236;size=4	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_4323;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_6588;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_1688;size=204	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales		Mortierellales	Mortierellaceae	Mortierellaceae		Mortierellaceae	Mortierella	Mortierella		Mortierella				
OTU97_4579;size=9	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales		Glomerales	Glomeraceae	Glomeraceae		Glomeraceae								
OTU97_4300;size=15	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_4388;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_2881;size=58		Fungi	Fungi	Fungi																								
OTU97_7023;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_6975;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
OTU97_585;size=343	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_1864;size=83	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes	Sordariomycetes	Sordariomycetes		Hypocreales		Hypocreales		Stachybotryaceae		Stachybotryaceae								
OTU97_3010;size=54	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes																
OTU97_1153;size=860	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2144;size=227	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5328;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_1189;size=179	Fungi	Fungi	Fungi	Fungi	Ascomycota			Ascomycota																				
OTU97_4408;size=13	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_3182;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_4056;size=32	Fungi	Fungi	Fungi	Fungi																								
OTU97_422;size=3210	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6935;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1859;size=261	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes																
OTU97_1339;size=178	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_6637;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales	Tremellaceae	Tremellaceae		Tremellaceae	Tremella	Tremella		Tremella	Tremella fuciformis 	Tremella fuciformis 		Tremella fuciformis 
OTU97_5405;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_5148;size=17	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota		Rozellomycota	Incertae_sedis			Incertae_sedis	Gs04			Gs04												
OTU97_208;size=5024	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Microascales	Microascales		Microascales		Microascaceae		Microascaceae		Parascedosporium		Parascedosporium		Parascedosporium putredinis 		Parascedosporium putredinis 
OTU97_3632;size=16	Fungi	Fungi	Fungi	Fungi																								
OTU97_4591;size=16	Fungi	Fungi	Fungi	Fungi																								
OTU97_609;size=793	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Auriculariales		Auriculariales												
OTU97_5169;size=7	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Saccharomycetes	Saccharomycetes	Saccharomycetes		Saccharomycetales		Saccharomycetales		Saccharomycetaceae		Saccharomycetaceae		Tetrapisispora		Tetrapisispora		Tetrapisispora blattae 		Tetrapisispora blattae 
OTU97_2723;size=167	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_6158;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_7131;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3811;size=14	Fungi	Fungi	Fungi	Fungi																								
OTU97_7171;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1789;size=187	Fungi	Fungi	Fungi	Fungi																								
OTU97_3701;size=16	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_5162;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_3030;size=113	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Pluteaceae	Pluteaceae		Pluteaceae	Pluteus	Pluteus		Pluteus				
OTU97_6713;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Erysiphales	Erysiphales		Erysiphales	Erysiphaceae	Erysiphaceae		Erysiphaceae	Pseudoidium	Pseudoidium		Pseudoidium	Pseudoidium javanicum 	Pseudoidium javanicum 		Pseudoidium javanicum 
OTU97_1556;size=285	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Saccharomycetes	Saccharomycetes		Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales												
OTU97_4740;size=17	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_7163;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_2505;size=64		Fungi	Fungi	Fungi																								
OTU97_6517;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_1927;size=66	Fungi	Fungi	Fungi	Fungi																								
OTU97_2078;size=108	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU97_2654;size=153	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3427;size=19	Fungi	Fungi	Fungi	Fungi																								
OTU97_2800;size=38	Fungi	Fungi	Fungi	Fungi																								
OTU97_156;size=10935	Fungi	Fungi	Fungi	Fungi																								
OTU97_5837;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_2884;size=188	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
OTU97_1835;size=358	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales	Glomerales	Glomerales	Glomeraceae	Glomeraceae		Glomeraceae								
OTU97_613;size=409	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae								
OTU97_5338;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_351;size=5510	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Glomerellales		Glomerellales												
OTU97_2263;size=56	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_1630;size=205	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
OTU97_6726;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales		Psathyrellaceae		Psathyrellaceae								
OTU97_3678;size=40		Fungi	Fungi	Fungi																								
OTU97_3078;size=25	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Incertae_sedis	Incertae_sedis		Incertae_sedis	Chrysozymaceae	Chrysozymaceae		Chrysozymaceae	Oberwinklerozyma	Oberwinklerozyma		Oberwinklerozyma		Oberwinklerozyma yarrowii 		Oberwinklerozyma yarrowii 
OTU97_5381;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_1404;size=953	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
OTU97_621;size=2532	Fungi	Fungi	Fungi	Fungi																								
OTU97_3624;size=48	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
OTU97_1506;size=177	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1949;size=278	Fungi	Fungi	Fungi	Fungi																								
OTU97_5574;size=18	Fungi	Fungi	Fungi	Fungi																								
OTU97_3862;size=14	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales												
OTU97_518;size=1168	Fungi	Fungi	Fungi	Fungi																								
OTU97_2296;size=54	Fungi	Fungi	Fungi	Fungi																								
OTU97_7146;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_6086;size=6	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales												
