OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
esv_8165	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus				
esv_6652	Fungi	Fungi	Fungi	Fungi																								
esv_6653	Fungi	Fungi	Fungi	Fungi																								
esv_6122	Fungi	Fungi	Fungi	Fungi																								
esv_6651	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Magnaporthales	Magnaporthales		Magnaporthales	Magnaporthaceae	Magnaporthaceae		Magnaporthaceae	Mycoleptodiscus	Mycoleptodiscus		Mycoleptodiscus	Mycoleptodiscus sp 	Mycoleptodiscus sp 		Mycoleptodiscus sp 
esv_808	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Auriculariales	Auriculariales		Auriculariales	Auriculariaceae	Auriculariaceae		Auriculariaceae	Auricularia	Auricularia		Auricularia	Auricularia sp 	Auricularia sp 		Auricularia sp 
esv_809	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_804	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_805	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_806	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_807	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_800	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
esv_802	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
esv_803	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_4599	Fungi	Fungi	Fungi	Fungi																								
esv_4598	Fungi	Fungi	Fungi	Fungi																								
esv_6126	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
esv_4593	Fungi	Fungi	Fungi	Fungi																								
esv_4592	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Nectriaceae	Nectriaceae		Nectriaceae								
esv_4591	Fungi	Fungi	Fungi	Fungi																								
esv_4590	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Thelephorales	Thelephorales		Thelephorales	Thelephoraceae	Thelephoraceae		Thelephoraceae								
esv_4596	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes		Pezizomycetes	Pezizales	Pezizales		Pezizales												
esv_4595	Fungi	Fungi	Fungi	Fungi																								
esv_4594	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales	Glomerales	Glomerales	Glomeraceae	Glomeraceae		Glomeraceae								
esv_9565	Fungi	Fungi	Fungi	Fungi																								
esv_2298	Fungi	Fungi	Fungi	Fungi																								
esv_2299	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes																
esv_2296	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Periconiaceae	Periconiaceae		Periconiaceae	Periconia	Periconia		Periconia	Periconia sp 	Periconia sp 		Periconia sp 
esv_2297	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales	Incertae_sedis			Incertae_sedis	Peniophorella			Peniophorella				
esv_2294	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Glomerellales	Glomerellales		Glomerellales	Plectosphaerellaceae	Plectosphaerellaceae		Plectosphaerellaceae	Plectosphaerella	Plectosphaerella		Plectosphaerella	Plectosphaerella oratosquillae 	Plectosphaerella oratosquillae 		Plectosphaerella oratosquillae 
esv_2295	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Sarocladium	Sarocladium		Sarocladium		Sarocladium strictum 		Sarocladium strictum 
esv_2292	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota																				
esv_2293	Fungi	Fungi	Fungi	Fungi																								
esv_2290	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Auriculariales	Auriculariales		Auriculariales	Exidiaceae	Exidiaceae		Exidiaceae		Heterochaete		Heterochaete				
esv_2291	Fungi	Fungi	Fungi	Fungi																								
esv_9238	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Russulales	Russulales		Russulales	Peniophoraceae	Peniophoraceae		Peniophoraceae	Peniophora	Peniophora		Peniophora	Peniophora sp 	Peniophora sp 		Peniophora sp 
esv_3215	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales												
esv_3742	Fungi	Fungi	Fungi	Fungi																								
esv_3741	Fungi	Fungi	Fungi	Fungi																								
esv_3740	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes																
esv_3747	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
esv_3746	Fungi	Fungi	Fungi	Fungi																								
esv_3213	Fungi	Fungi	Fungi	Fungi																								
esv_3212	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae		Glomus		Glomus		Glomus sp 		Glomus sp 
esv_3749	Fungi	Fungi	Fungi	Fungi																								
esv_3748	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes		Tremellales		Tremellales		Bulleribasidiaceae		Bulleribasidiaceae		Vishniacozyma		Vishniacozyma		Vishniacozyma heimaeyensis 		Vishniacozyma heimaeyensis 
esv_3219	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_3218	Fungi	Fungi	Fungi	Fungi																								
esv_1521	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Nectriaceae			Nectriaceae								
esv_1520	Fungi	Fungi	Fungi	Fungi																								
esv_1523	Fungi	Fungi	Fungi	Fungi																								
esv_1522	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_1525	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_1524	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota																				
esv_1527	Fungi	Fungi	Fungi	Fungi																								
esv_1526	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
esv_1529	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_1528	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_8212	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes																
esv_5933	Fungi	Fungi	Fungi	Fungi																								
esv_4812	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
esv_8213	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Hypocreaceae	Hypocreaceae		Hypocreaceae	Trichoderma	Trichoderma		Trichoderma				
esv_5930	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales		Steccherinaceae		Steccherinaceae		Odonticium		Odonticium		Odonticium septocystidia 		Odonticium septocystidia 
esv_4813	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_8214	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_2211	Fungi	Fungi	Fungi	Fungi																								
esv_4810	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
esv_9568	Fungi	Fungi	Fungi	Fungi																								
esv_6199	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4811	Fungi	Fungi	Fungi	Fungi																								
esv_8216	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_1252	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_6191	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Auriculariales	Auriculariales		Auriculariales		Exidiaceae		Exidiaceae		Exidia		Exidia				
esv_6190	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae		Penicillium		Penicillium				
esv_6193	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_6192	Fungi	Fungi	Fungi	Fungi																								
esv_6195	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota																				
esv_1251	Fungi	Fungi	Fungi	Fungi																								
esv_6197	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Schizophyllaceae	Schizophyllaceae		Schizophyllaceae	Schizophyllum	Schizophyllum		Schizophyllum				
esv_4817	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_1250	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales		Rhynchogastremataceae		Rhynchogastremataceae		Papiliotrema		Papiliotrema		Papiliotrema flavescens 		Papiliotrema flavescens 
esv_1256	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales	Helotiaceae	Helotiaceae		Helotiaceae	Tetracladium	Tetracladium		Tetracladium		Tetracladium sp 		Tetracladium sp 
esv_1255	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Marasmiaceae	Marasmiaceae		Marasmiaceae		Marasmius		Marasmius				
esv_1254	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
esv_8238	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_7542	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes		Pezizomycetes	Pezizales	Pezizales		Pezizales												
esv_7066	Fungi	Fungi	Fungi	Fungi																								
esv_8044	Fungi	Fungi	Fungi	Fungi																								
esv_7064	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_7065	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota																				
esv_7062	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_7063	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_7060	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_7061	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Nectriaceae		Nectriaceae		Stephanonectria		Stephanonectria		Stephanonectria keithii 		Stephanonectria keithii 
esv_8739	Fungi	Fungi	Fungi	Fungi																								
esv_8738	Fungi	Fungi	Fungi	Fungi																								
esv_8049	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes			Eurotiomycetes																
esv_8048	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_7068	Fungi	Fungi	Fungi	Fungi																								
esv_5518	Fungi	Fungi	Fungi	Fungi																								
esv_5519	Fungi	Fungi	Fungi	Fungi																								
esv_5514	Fungi	Fungi	Fungi	Fungi																								
esv_5515	Fungi	Fungi	Fungi	Fungi																								
esv_5516	Fungi	Fungi	Fungi	Fungi																								
esv_5517	Fungi	Fungi	Fungi	Fungi																								
esv_5510	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_5511	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_5512	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Sordariales		Sordariales												
esv_5513	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_3967	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales		Entolomataceae		Entolomataceae		Clitopilus		Clitopilus				
esv_3966	Fungi	Fungi	Fungi	Fungi																								
esv_3965	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_3964	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales		Xylariales	Xylariaceae	Xylariaceae		Xylariaceae	Hypoxylon	Hypoxylon		Hypoxylon		Hypoxylon erythrostroma 		Hypoxylon erythrostroma 
esv_3963	Fungi	Fungi	Fungi	Fungi																								
esv_3961	Fungi	Fungi	Fungi	Fungi																								
esv_3960	Fungi	Fungi	Fungi	Fungi																								
esv_3969	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_3968	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Sebacinales		Sebacinales												
esv_7248	Fungi	Fungi	Fungi	Fungi																								
esv_7249	Fungi	Fungi	Fungi	Fungi																								
esv_7242	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_7243	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_7240	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_7241	Fungi	Fungi	Fungi	Fungi																								
esv_7246	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_7247	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_7244	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes																
esv_7245	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_6027	Fungi	Fungi	Fungi	Fungi																								
esv_9579	Fungi	Fungi	Fungi	Fungi																								
esv_6021	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
esv_6595	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Sebacinales	Sebacinales		Sebacinales												
esv_6594	Fungi	Fungi	Fungi	Fungi																								
esv_6597	Fungi	Fungi	Fungi	Fungi																								
esv_6596	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales	Hyaloscyphaceae	Hyaloscyphaceae		Hyaloscyphaceae	Hyaloscypha	Hyaloscypha		Hyaloscypha		Hyaloscypha sp 		Hyaloscypha sp 
esv_6591	Fungi	Fungi	Fungi	Fungi																								
esv_6590	Fungi	Fungi	Fungi	Fungi																								
esv_8957	Fungi	Fungi	Fungi	Fungi																								
esv_8956	Fungi	Fungi	Fungi	Fungi																								
esv_4609	Fungi	Fungi	Fungi	Fungi																								
esv_4608	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeriaceae		Tetraplosphaeriaceae	Tetraplosphaeria	Tetraplosphaeria		Tetraplosphaeria		Tetraplosphaeria sasicola 		Tetraplosphaeria sasicola 
esv_8953	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_8952	Fungi	Fungi	Fungi	Fungi																								
esv_8951	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_8950	Fungi	Fungi	Fungi	Fungi																								
esv_4603	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4602	Fungi	Fungi	Fungi	Fungi																								
esv_4600	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_4607	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Cystobasidiomycetes		Cystobasidiomycetes																
esv_4606	Fungi	Fungi	Fungi	Fungi																								
esv_4605	Fungi	Fungi	Fungi	Fungi																								
esv_4604	Fungi	Fungi	Fungi	Fungi																								
esv_5369	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
esv_10541	Fungi	Fungi	Fungi	Fungi	Ascomycota			Ascomycota	Dothideomycetes			Dothideomycetes	Pleosporales			Pleosporales												
esv_6598	Fungi	Fungi	Fungi	Fungi																								
esv_5366	Fungi	Fungi	Fungi	Fungi																								
esv_4746	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
esv_4747	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes																
esv_4744	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Leptosphaeriaceae	Leptosphaeriaceae		Leptosphaeriaceae	Leptosphaeria	Leptosphaeria		Leptosphaeria	Leptosphaeria sp 	Leptosphaeria sp 		Leptosphaeria sp 
esv_5364	Fungi	Fungi	Fungi	Fungi																								
esv_4742	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_4740	Fungi	Fungi	Fungi	Fungi																								
esv_4741	Fungi	Fungi	Fungi	Fungi																								
esv_5363	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_4748		Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5362		Fungi	Fungi	Fungi																								
esv_8236	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales		Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeriaceae		Chaetosphaeriaceae	Sporoschisma	Sporoschisma		Sporoschisma	Sporoschisma hemipsilum 	Sporoschisma hemipsilum 		Sporoschisma hemipsilum 
esv_5361	Fungi	Fungi	Fungi	Fungi																								
esv_10547	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Auriculariales	Auriculariales		Auriculariales	Exidiaceae	Exidiaceae		Exidiaceae		Exidia		Exidia		Exidia truncata 		Exidia truncata 
